pokemon_id,url_page,pokemon_name,peso,altura,tipo 1,tipo 2,evolucao 1,evolucao 2,evolucao 3,evolucao 4,evolucao 5,evolucao 6,evolucao 7,evolucao 8,evolucao 9,abilidade 1,abilidade 2,abilidade 3,abilidade 4,abilidade 5,abilidade 6
577,https://pokemondb.net/pokedex/solosis,Solosis,1.0 kg ,0.3 m ,Psychic,16,#0579-Reuniclus-https://pokemondb.net/pokedex/reuniclus,#0578-Duosion-https://pokemondb.net/pokedex/duosion,#0577-Solosis-https://pokemondb.net/pokedex/solosis,,,,,,,Regenerator,Magic Guard,Overcoat,,,
574,https://pokemondb.net/pokedex/gothita,Gothita,5.8 kg ,0.4 m ,Psychic,,#0576-Gothitelle-https://pokemondb.net/pokedex/gothitelle,#0575-Gothorita-https://pokemondb.net/pokedex/gothorita,#0574-Gothita-https://pokemondb.net/pokedex/gothita,,,,,,,Shadow Tag,Competitive,Frisk,,,
573,https://pokemondb.net/pokedex/cinccino,Cinccino,7.5 kg ,0.5 m ,Normal,9,#0573-Cinccino-https://pokemondb.net/pokedex/cinccino,#0572-Minccino-https://pokemondb.net/pokedex/minccino,,,,,,,,Skill Link,Technician,Cute Charm,,,
570,https://pokemondb.net/pokedex/zorua,Zorua,12.5 kg ,0.7 m ,Dark,Ghost,#0571-Zoroark-https://pokemondb.net/pokedex/zoroark,#0570-Zorua-https://pokemondb.net/pokedex/zorua,,,,,,,,Illusion,,,,,
560,https://pokemondb.net/pokedex/scrafty,Scrafty,30.0 kg ,1.1 m ,Dark,Fighting,#0560-Scrafty-https://pokemondb.net/pokedex/scrafty,#0559-Scraggy-https://pokemondb.net/pokedex/scraggy,,,,,,,,Intimidate,Moxie,Shed Skin,,,
571,https://pokemondb.net/pokedex/zoroark,Zoroark,81.1 kg ,1.6 m ,Dark,Ghost,#0571-Zoroark-https://pokemondb.net/pokedex/zoroark,#0570-Zorua-https://pokemondb.net/pokedex/zorua,,,,,,,,Illusion,,,,,
569,https://pokemondb.net/pokedex/garbodor,Garbodor,107.3 kg ,1.9 m ,Poison,Pokémon Village,#0569-Garbodor-https://pokemondb.net/pokedex/garbodor,#0568-Trubbish-https://pokemondb.net/pokedex/trubbish,,,,,,,,Aftermath,Weak Armor,Stench,,,
578,https://pokemondb.net/pokedex/duosion,Duosion,8.0 kg ,0.6 m ,Psychic,,#0579-Reuniclus-https://pokemondb.net/pokedex/reuniclus,#0578-Duosion-https://pokemondb.net/pokedex/duosion,#0577-Solosis-https://pokemondb.net/pokedex/solosis,,,,,,,Regenerator,Magic Guard,Overcoat,,,
559,https://pokemondb.net/pokedex/scraggy,Scraggy,11.8 kg ,0.6 m ,Dark,Fighting,#0560-Scrafty-https://pokemondb.net/pokedex/scrafty,#0559-Scraggy-https://pokemondb.net/pokedex/scraggy,,,,,,,,Intimidate,Moxie,Shed Skin,,,
572,https://pokemondb.net/pokedex/minccino,Minccino,5.8 kg ,0.4 m ,Normal,9,#0573-Cinccino-https://pokemondb.net/pokedex/cinccino,#0572-Minccino-https://pokemondb.net/pokedex/minccino,,,,,,,,Skill Link,Technician,Cute Charm,,,
558,https://pokemondb.net/pokedex/crustle,Crustle,200.0 kg ,1.4 m ,Bug,Rock,#0558-Crustle-https://pokemondb.net/pokedex/crustle,#0557-Dwebble-https://pokemondb.net/pokedex/dwebble,,,,,,,,Weak Armor,Shell Armor,Sturdy,,,
551,https://pokemondb.net/pokedex/sandile,Sandile,15.2 kg ,0.7 m ,Ground,Dark,#0553-Krookodile-https://pokemondb.net/pokedex/krookodile,#0552-Krokorok-https://pokemondb.net/pokedex/krokorok,#0551-Sandile-https://pokemondb.net/pokedex/sandile,,,,,,,Anger Point,Moxie,Intimidate,,,
555,https://pokemondb.net/pokedex/darmanitan,Darmanitan,92.9 kg ,1.3 m ,Fire,Psychic,#0555-Darmanitan-https://pokemondb.net/pokedex/darmanitan,#0554-Darumaka-https://pokemondb.net/pokedex/darumaka,,,,,,,,Zen Mode,Gorilla Tactics,Sheer Force,,,
553,https://pokemondb.net/pokedex/krookodile,Krookodile,96.3 kg ,1.5 m ,Ground,Dark,#0553-Krookodile-https://pokemondb.net/pokedex/krookodile,#0552-Krokorok-https://pokemondb.net/pokedex/krokorok,#0551-Sandile-https://pokemondb.net/pokedex/sandile,,,,,,,Anger Point,Moxie,Intimidate,,,
550,https://pokemondb.net/pokedex/basculin,Basculin,18.0 kg ,1.0 m ,Water,3,#0902-Basculegion-https://pokemondb.net/pokedex/basculegion,#0550-Basculin-https://pokemondb.net/pokedex/basculin,,,,,,,,Mold Breaker,Adaptability,Rattled,Rock Head,Reckless,
556,https://pokemondb.net/pokedex/maractus,Maractus,28.0 kg ,1.0 m ,Grass,,,,,,,,,,,Storm Drain,Chlorophyll,Water Absorb,,,
557,https://pokemondb.net/pokedex/dwebble,Dwebble,14.5 kg ,0.3 m ,Bug,Rock,#0558-Crustle-https://pokemondb.net/pokedex/crustle,#0557-Dwebble-https://pokemondb.net/pokedex/dwebble,,,,,,,,Weak Armor,Shell Armor,Sturdy,,,
554,https://pokemondb.net/pokedex/darumaka,Darumaka,37.5 kg ,0.6 m ,Fire,,#0555-Darmanitan-https://pokemondb.net/pokedex/darmanitan,#0554-Darumaka-https://pokemondb.net/pokedex/darumaka,,,,,,,,Inner Focus,Hustle,,,,
552,https://pokemondb.net/pokedex/krokorok,Krokorok,33.4 kg ,1.0 m ,Ground,Dark,#0553-Krookodile-https://pokemondb.net/pokedex/krookodile,#0552-Krokorok-https://pokemondb.net/pokedex/krokorok,#0551-Sandile-https://pokemondb.net/pokedex/sandile,,,,,,,Anger Point,Moxie,Intimidate,,,
548,https://pokemondb.net/pokedex/petilil,Petilil,6.6 kg ,0.5 m ,Grass,Lostlorn Forest,#0549-Lilligant-https://pokemondb.net/pokedex/lilligant,#0548-Petilil-https://pokemondb.net/pokedex/petilil,,,,,,,,Leaf Guard,Own Tempo,Chlorophyll,,,
546,https://pokemondb.net/pokedex/cottonee,Cottonee,0.6 kg ,0.3 m ,Grass,Fairy,#0547-Whimsicott-https://pokemondb.net/pokedex/whimsicott,#0546-Cottonee-https://pokemondb.net/pokedex/cottonee,,,,,,,,Chlorophyll,Infiltrator,Prankster,,,
545,https://pokemondb.net/pokedex/scolipede,Scolipede,200.5 kg ,2.5 m ,Bug,Poison,#0545-Scolipede-https://pokemondb.net/pokedex/scolipede,#0544-Whirlipede-https://pokemondb.net/pokedex/whirlipede,#0543-Venipede-https://pokemondb.net/pokedex/venipede,,,,,,,Speed Boost,Swarm,Poison Point,,,
547,https://pokemondb.net/pokedex/whimsicott,Whimsicott,6.6 kg ,0.7 m ,Grass,Fairy,#0547-Whimsicott-https://pokemondb.net/pokedex/whimsicott,#0546-Cottonee-https://pokemondb.net/pokedex/cottonee,,,,,,,,Chlorophyll,Infiltrator,Prankster,,,
542,https://pokemondb.net/pokedex/leavanny,Leavanny,20.5 kg ,1.2 m ,Bug,Grass,#0542-Leavanny-https://pokemondb.net/pokedex/leavanny,#0541-Swadloon-https://pokemondb.net/pokedex/swadloon,#0540-Sewaddle-https://pokemondb.net/pokedex/sewaddle,,,,,,,Overcoat,Chlorophyll,Swarm,,,
549,https://pokemondb.net/pokedex/lilligant,Lilligant,16.3 kg ,1.1 m ,Grass,Fighting,#0549-Lilligant-https://pokemondb.net/pokedex/lilligant,#0548-Petilil-https://pokemondb.net/pokedex/petilil,,,,,,,,Leaf Guard,Hustle,Chlorophyll,Own Tempo,,
540,https://pokemondb.net/pokedex/sewaddle,Sewaddle,2.5 kg ,0.3 m ,Bug,Grass,#0542-Leavanny-https://pokemondb.net/pokedex/leavanny,#0541-Swadloon-https://pokemondb.net/pokedex/swadloon,#0540-Sewaddle-https://pokemondb.net/pokedex/sewaddle,,,,,,,Overcoat,Chlorophyll,Swarm,,,
539,https://pokemondb.net/pokedex/sawk,Sawk,51.0 kg ,1.4 m ,Fighting,18,,,,,,,,,,Mold Breaker,Inner Focus,Sturdy,,,
537,https://pokemondb.net/pokedex/seismitoad,Seismitoad,62.0 kg ,1.5 m ,Water,Ground,#0537-Seismitoad-https://pokemondb.net/pokedex/seismitoad,#0536-Palpitoad-https://pokemondb.net/pokedex/palpitoad,#0535-Tympole-https://pokemondb.net/pokedex/tympole,,,,,,,Water Absorb,Poison Touch,Swift Swim,,,
541,https://pokemondb.net/pokedex/swadloon,Swadloon,7.3 kg ,0.5 m ,Bug,Grass,#0542-Leavanny-https://pokemondb.net/pokedex/leavanny,#0541-Swadloon-https://pokemondb.net/pokedex/swadloon,#0540-Sewaddle-https://pokemondb.net/pokedex/sewaddle,,,,,,,Overcoat,Chlorophyll,Leaf Guard,,,
544,https://pokemondb.net/pokedex/whirlipede,Whirlipede,58.5 kg ,1.2 m ,Bug,Poison,#0545-Scolipede-https://pokemondb.net/pokedex/scolipede,#0544-Whirlipede-https://pokemondb.net/pokedex/whirlipede,#0543-Venipede-https://pokemondb.net/pokedex/venipede,,,,,,,Speed Boost,Swarm,Poison Point,,,
543,https://pokemondb.net/pokedex/venipede,Venipede,5.3 kg ,0.4 m ,Bug,Poison,#0545-Scolipede-https://pokemondb.net/pokedex/scolipede,#0544-Whirlipede-https://pokemondb.net/pokedex/whirlipede,#0543-Venipede-https://pokemondb.net/pokedex/venipede,,,,,,,Speed Boost,Swarm,Poison Point,,,
538,https://pokemondb.net/pokedex/throh,Throh,55.5 kg ,1.3 m ,Fighting,18,,,,,,,,,,Mold Breaker,Inner Focus,Guts,,,
536,https://pokemondb.net/pokedex/palpitoad,Palpitoad,17.0 kg ,0.8 m ,Water,Ground,#0537-Seismitoad-https://pokemondb.net/pokedex/seismitoad,#0536-Palpitoad-https://pokemondb.net/pokedex/palpitoad,#0535-Tympole-https://pokemondb.net/pokedex/tympole,,,,,,,Water Absorb,Hydration,Swift Swim,,,
535,https://pokemondb.net/pokedex/tympole,Tympole,4.5 kg ,0.5 m ,Water,,#0537-Seismitoad-https://pokemondb.net/pokedex/seismitoad,#0536-Palpitoad-https://pokemondb.net/pokedex/palpitoad,#0535-Tympole-https://pokemondb.net/pokedex/tympole,,,,,,,Water Absorb,Hydration,Swift Swim,,,
532,https://pokemondb.net/pokedex/timburr,Timburr,12.5 kg ,0.6 m ,Fighting,,#0534-Conkeldurr-https://pokemondb.net/pokedex/conkeldurr,#0533-Gurdurr-https://pokemondb.net/pokedex/gurdurr,#0532-Timburr-https://pokemondb.net/pokedex/timburr,,,,,,,Iron Fist,Sheer Force,Guts,,,
534,https://pokemondb.net/pokedex/conkeldurr,Conkeldurr,87.0 kg ,1.4 m ,Fighting,,#0534-Conkeldurr-https://pokemondb.net/pokedex/conkeldurr,#0533-Gurdurr-https://pokemondb.net/pokedex/gurdurr,#0532-Timburr-https://pokemondb.net/pokedex/timburr,,,,,,,Iron Fist,Sheer Force,Guts,,,
533,https://pokemondb.net/pokedex/gurdurr,Gurdurr,40.0 kg ,1.2 m ,Fighting,Victory Road,#0534-Conkeldurr-https://pokemondb.net/pokedex/conkeldurr,#0533-Gurdurr-https://pokemondb.net/pokedex/gurdurr,#0532-Timburr-https://pokemondb.net/pokedex/timburr,,,,,,,Iron Fist,Sheer Force,Guts,,,
531,https://pokemondb.net/pokedex/audino,Audino,31.0 kg ,1.1 m ,Normal,Fairy,,,,,,,,,,Healer,Klutz,Regenerator,,,
530,https://pokemondb.net/pokedex/excadrill,Excadrill,40.4 kg ,0.7 m ,Ground,Steel,#0530-Excadrill-https://pokemondb.net/pokedex/excadrill,#0529-Drilbur-https://pokemondb.net/pokedex/drilbur,,,,,,,,Mold Breaker,Sand Force,Sand Rush,,,
529,https://pokemondb.net/pokedex/drilbur,Drilbur,8.5 kg ,0.3 m ,Ground,Mistralton Cave,#0530-Excadrill-https://pokemondb.net/pokedex/excadrill,#0529-Drilbur-https://pokemondb.net/pokedex/drilbur,,,,,,,,Mold Breaker,Sand Force,Sand Rush,,,
528,https://pokemondb.net/pokedex/swoobat,Swoobat,10.5 kg ,0.9 m ,Psychic,Flying,#0528-Swoobat-https://pokemondb.net/pokedex/swoobat,#0527-Woobat-https://pokemondb.net/pokedex/woobat,,,,,,,,Simple,Klutz,Unaware,,,
527,https://pokemondb.net/pokedex/woobat,Woobat,2.1 kg ,0.4 m ,Psychic,Flying,#0528-Swoobat-https://pokemondb.net/pokedex/swoobat,#0527-Woobat-https://pokemondb.net/pokedex/woobat,,,,,,,,Simple,Klutz,Unaware,,,
526,https://pokemondb.net/pokedex/gigalith,Gigalith,260.0 kg ,1.7 m ,Rock,,#0526-Gigalith-https://pokemondb.net/pokedex/gigalith,#0525-Boldore-https://pokemondb.net/pokedex/boldore,#0524-Roggenrola-https://pokemondb.net/pokedex/roggenrola,,,,,,,Sand Force,Sand Stream,Sturdy,,,
524,https://pokemondb.net/pokedex/roggenrola,Roggenrola,18.0 kg ,0.4 m ,Rock,,#0526-Gigalith-https://pokemondb.net/pokedex/gigalith,#0525-Boldore-https://pokemondb.net/pokedex/boldore,#0524-Roggenrola-https://pokemondb.net/pokedex/roggenrola,,,,,,,Sand Force,Weak Armor,Sturdy,,,
523,https://pokemondb.net/pokedex/zebstrika,Zebstrika,79.5 kg ,1.6 m ,Electric,7,#0523-Zebstrika-https://pokemondb.net/pokedex/zebstrika,#0522-Blitzle-https://pokemondb.net/pokedex/blitzle,,,,,,,,Sap Sipper,Motor Drive,Lightning Rod,,,
522,https://pokemondb.net/pokedex/blitzle,Blitzle,29.8 kg ,0.8 m ,Electric,,#0523-Zebstrika-https://pokemondb.net/pokedex/zebstrika,#0522-Blitzle-https://pokemondb.net/pokedex/blitzle,,,,,,,,Sap Sipper,Motor Drive,Lightning Rod,,,
521,https://pokemondb.net/pokedex/unfezant,Unfezant,29.0 kg ,1.2 m ,Normal,Flying,#0521-Unfezant-https://pokemondb.net/pokedex/unfezant,#0520-Tranquill-https://pokemondb.net/pokedex/tranquill,#0519-Pidove-https://pokemondb.net/pokedex/pidove,,,,,,,Rivalry,Super Luck,Big Pecks,,,
525,https://pokemondb.net/pokedex/boldore,Boldore,102.0 kg ,0.9 m ,Rock,Mistralton Cave,#0526-Gigalith-https://pokemondb.net/pokedex/gigalith,#0525-Boldore-https://pokemondb.net/pokedex/boldore,#0524-Roggenrola-https://pokemondb.net/pokedex/roggenrola,,,,,,,Sand Force,Weak Armor,Sturdy,,,
520,https://pokemondb.net/pokedex/tranquill,Tranquill,15.0 kg ,0.6 m ,Normal,Flying,#0521-Unfezant-https://pokemondb.net/pokedex/unfezant,#0520-Tranquill-https://pokemondb.net/pokedex/tranquill,#0519-Pidove-https://pokemondb.net/pokedex/pidove,,,,,,,Rivalry,Super Luck,Big Pecks,,,
519,https://pokemondb.net/pokedex/pidove,Pidove,2.1 kg ,0.3 m ,Normal,Flying,#0521-Unfezant-https://pokemondb.net/pokedex/unfezant,#0520-Tranquill-https://pokemondb.net/pokedex/tranquill,#0519-Pidove-https://pokemondb.net/pokedex/pidove,,,,,,,Rivalry,Super Luck,Big Pecks,,,
518,https://pokemondb.net/pokedex/musharna,Musharna,60.5 kg ,1.1 m ,Psychic,,#0518-Musharna-https://pokemondb.net/pokedex/musharna,#0517-Munna-https://pokemondb.net/pokedex/munna,,,,,,,,Telepathy,Synchronize,Forewarn,,,
516,https://pokemondb.net/pokedex/simipour,Simipour,29.0 kg ,1.0 m ,Water,,#0516-Simipour-https://pokemondb.net/pokedex/simipour,#0515-Panpour-https://pokemondb.net/pokedex/panpour,,,,,,,,Torrent,Gluttony,,,,
515,https://pokemondb.net/pokedex/panpour,Panpour,13.5 kg ,0.6 m ,Water,Pinwheel Forest,#0516-Simipour-https://pokemondb.net/pokedex/simipour,#0515-Panpour-https://pokemondb.net/pokedex/panpour,,,,,,,,Torrent,Gluttony,,,,
514,https://pokemondb.net/pokedex/simisear,Simisear,28.0 kg ,1.0 m ,Fire,,#0514-Simisear-https://pokemondb.net/pokedex/simisear,#0513-Pansear-https://pokemondb.net/pokedex/pansear,,,,,,,,Blaze,Gluttony,,,,
517,https://pokemondb.net/pokedex/munna,Munna,23.3 kg ,0.6 m ,Psychic,,#0518-Musharna-https://pokemondb.net/pokedex/musharna,#0517-Munna-https://pokemondb.net/pokedex/munna,,,,,,,,Telepathy,Synchronize,Forewarn,,,
513,https://pokemondb.net/pokedex/pansear,Pansear,11.0 kg ,0.6 m ,Fire,Pinwheel Forest,#0514-Simisear-https://pokemondb.net/pokedex/simisear,#0513-Pansear-https://pokemondb.net/pokedex/pansear,,,,,,,,Blaze,Gluttony,,,,
512,https://pokemondb.net/pokedex/simisage,Simisage,30.5 kg ,1.1 m ,Grass,,#0512-Simisage-https://pokemondb.net/pokedex/simisage,#0511-Pansage-https://pokemondb.net/pokedex/pansage,,,,,,,,Overgrow,Gluttony,,,,
511,https://pokemondb.net/pokedex/pansage,Pansage,10.5 kg ,0.6 m ,Grass,Pinwheel Forest,#0512-Simisage-https://pokemondb.net/pokedex/simisage,#0511-Pansage-https://pokemondb.net/pokedex/pansage,,,,,,,,Overgrow,Gluttony,,,,
510,https://pokemondb.net/pokedex/liepard,Liepard,37.5 kg ,1.1 m ,Dark,5,#0510-Liepard-https://pokemondb.net/pokedex/liepard,#0509-Purrloin-https://pokemondb.net/pokedex/purrloin,,,,,,,,Prankster,Unburden,Limber,,,
509,https://pokemondb.net/pokedex/purrloin,Purrloin,10.1 kg ,0.4 m ,Dark,19,#0510-Liepard-https://pokemondb.net/pokedex/liepard,#0509-Purrloin-https://pokemondb.net/pokedex/purrloin,,,,,,,,Prankster,Unburden,Limber,,,
508,https://pokemondb.net/pokedex/stoutland,Stoutland,61.0 kg ,1.2 m ,Normal,2,#0508-Stoutland-https://pokemondb.net/pokedex/stoutland,#0507-Herdier-https://pokemondb.net/pokedex/herdier,#0506-Lillipup-https://pokemondb.net/pokedex/lillipup,,,,,,,Scrappy,Sand Rush,Intimidate,,,
505,https://pokemondb.net/pokedex/watchog,Watchog,27.0 kg ,1.1 m ,Normal,2,#0505-Watchog-https://pokemondb.net/pokedex/watchog,#0504-Patrat-https://pokemondb.net/pokedex/patrat,,,,,,,,Analytic,Keen Eye,Illuminate,,,
499,https://pokemondb.net/pokedex/pignite,Pignite,55.5 kg ,1.0 m ,Fire,Fighting,#0500-Emboar-https://pokemondb.net/pokedex/emboar,#0499-Pignite-https://pokemondb.net/pokedex/pignite,#0498-Tepig-https://pokemondb.net/pokedex/tepig,,,,,,,Thick Fat,Blaze,,,,
503,https://pokemondb.net/pokedex/samurott,Samurott,94.6 kg ,1.5 m ,Water,Dark,#0503-Samurott-https://pokemondb.net/pokedex/samurott,#0502-Dewott-https://pokemondb.net/pokedex/dewott,#0501-Oshawott-https://pokemondb.net/pokedex/oshawott,,,,,,,Sharpness,Torrent,Shell Armor,,,
507,https://pokemondb.net/pokedex/herdier,Herdier,14.7 kg ,0.9 m ,Normal,2,#0508-Stoutland-https://pokemondb.net/pokedex/stoutland,#0507-Herdier-https://pokemondb.net/pokedex/herdier,#0506-Lillipup-https://pokemondb.net/pokedex/lillipup,,,,,,,Scrappy,Sand Rush,Intimidate,,,
506,https://pokemondb.net/pokedex/lillipup,Lillipup,4.1 kg ,0.4 m ,Normal,,#0508-Stoutland-https://pokemondb.net/pokedex/stoutland,#0507-Herdier-https://pokemondb.net/pokedex/herdier,#0506-Lillipup-https://pokemondb.net/pokedex/lillipup,,,,,,,Run Away,Pickup,Vital Spirit,,,
497,https://pokemondb.net/pokedex/serperior,Serperior,63.0 kg ,3.3 m ,Grass,,#0497-Serperior-https://pokemondb.net/pokedex/serperior,#0496-Servine-https://pokemondb.net/pokedex/servine,#0495-Snivy-https://pokemondb.net/pokedex/snivy,,,,,,,Contrary,Overgrow,,,,
500,https://pokemondb.net/pokedex/emboar,Emboar,150.0 kg ,1.6 m ,Fire,Fighting,#0500-Emboar-https://pokemondb.net/pokedex/emboar,#0499-Pignite-https://pokemondb.net/pokedex/pignite,#0498-Tepig-https://pokemondb.net/pokedex/tepig,,,,,,,Reckless,Blaze,,,,
501,https://pokemondb.net/pokedex/oshawott,Oshawott,5.9 kg ,0.5 m ,Water,,#0503-Samurott-https://pokemondb.net/pokedex/samurott,#0502-Dewott-https://pokemondb.net/pokedex/dewott,#0501-Oshawott-https://pokemondb.net/pokedex/oshawott,,,,,,,Shell Armor,Torrent,,,,
504,https://pokemondb.net/pokedex/patrat,Patrat,11.6 kg ,0.5 m ,Normal,20,#0505-Watchog-https://pokemondb.net/pokedex/watchog,#0504-Patrat-https://pokemondb.net/pokedex/patrat,,,,,,,,Analytic,Keen Eye,Run Away,,,
498,https://pokemondb.net/pokedex/tepig,Tepig,9.9 kg ,0.5 m ,Fire,,#0500-Emboar-https://pokemondb.net/pokedex/emboar,#0499-Pignite-https://pokemondb.net/pokedex/pignite,#0498-Tepig-https://pokemondb.net/pokedex/tepig,,,,,,,Thick Fat,Blaze,,,,
502,https://pokemondb.net/pokedex/dewott,Dewott,24.5 kg ,0.8 m ,Water,,#0503-Samurott-https://pokemondb.net/pokedex/samurott,#0502-Dewott-https://pokemondb.net/pokedex/dewott,#0501-Oshawott-https://pokemondb.net/pokedex/oshawott,,,,,,,Shell Armor,Torrent,,,,
493,https://pokemondb.net/pokedex/arceus,Arceus,320.0 kg ,3.2 m ,Normal,,,,,,,,,,,Multitype,,,,,
492,https://pokemondb.net/pokedex/shaymin,Shaymin,2.1 kg ,0.2 m ,Grass,Flying,,,,,,,,,,Serene Grace,Natural Cure,,,,
496,https://pokemondb.net/pokedex/servine,Servine,16.0 kg ,0.8 m ,Grass,,#0497-Serperior-https://pokemondb.net/pokedex/serperior,#0496-Servine-https://pokemondb.net/pokedex/servine,#0495-Snivy-https://pokemondb.net/pokedex/snivy,,,,,,,Contrary,Overgrow,,,,
490,https://pokemondb.net/pokedex/manaphy,Manaphy,1.4 kg ,0.3 m ,Water,,,,,,,,,,,Hydration,,,,,
494,https://pokemondb.net/pokedex/victini,Victini,4.0 kg ,0.4 m ,Psychic,Fire,,,,,,,,,,Victory Star,,,,,
489,https://pokemondb.net/pokedex/phione,Phione,3.1 kg ,0.4 m ,Water,,,,,,,,,,,Hydration,,,,,
491,https://pokemondb.net/pokedex/darkrai,Darkrai,50.5 kg ,1.5 m ,Dark,,,,,,,,,,,Bad Dreams,,,,,
495,https://pokemondb.net/pokedex/snivy,Snivy,8.1 kg ,0.6 m ,Grass,,#0497-Serperior-https://pokemondb.net/pokedex/serperior,#0496-Servine-https://pokemondb.net/pokedex/servine,#0495-Snivy-https://pokemondb.net/pokedex/snivy,,,,,,,Contrary,Overgrow,,,,
488,https://pokemondb.net/pokedex/cresselia,Cresselia,85.6 kg ,1.5 m ,Psychic,,,,,,,,,,,Levitate,,,,,
467,https://pokemondb.net/pokedex/magmortar,Magmortar,68.0 kg ,1.6 m ,Fire,,#0467-Magmortar-https://pokemondb.net/pokedex/magmortar,#0126-Magmar-https://pokemondb.net/pokedex/magmar,#0240-Magby-https://pokemondb.net/pokedex/magby,,,,,,,Vital Spirit,Flame Body,,,,
471,https://pokemondb.net/pokedex/glaceon,Glaceon,25.9 kg ,0.8 m ,Ice,,#0700-Sylveon-https://pokemondb.net/pokedex/sylveon,#0133-Eevee-https://pokemondb.net/pokedex/eevee,#0471-Glaceon-https://pokemondb.net/pokedex/glaceon,#0470-Leafeon-https://pokemondb.net/pokedex/leafeon,#0197-Umbreon-https://pokemondb.net/pokedex/umbreon,#0196-Espeon-https://pokemondb.net/pokedex/espeon,#0136-Flareon-https://pokemondb.net/pokedex/flareon,#0135-Jolteon-https://pokemondb.net/pokedex/jolteon,#0134-Vaporeon-https://pokemondb.net/pokedex/vaporeon,Ice Body,Snow Cloak,,,,
487,https://pokemondb.net/pokedex/giratina,Giratina,750.0 kg ,4.5 m ,Ghost,Dragon,,,,,,,,,,Levitate,Telepathy,Pressure,,,
475,https://pokemondb.net/pokedex/gallade,Gallade,52.0 kg ,1.6 m ,Psychic,Fighting,#0475-Gallade-https://pokemondb.net/pokedex/gallade,#0282-Gardevoir-https://pokemondb.net/pokedex/gardevoir,#0281-Kirlia-https://pokemondb.net/pokedex/kirlia,#0280-Ralts-https://pokemondb.net/pokedex/ralts,,,,,,Inner Focus,Justified,Sharpness,Steadfast,,
473,https://pokemondb.net/pokedex/mamoswine,Mamoswine,291.0 kg ,2.5 m ,Ice,Ground,#0473-Mamoswine-https://pokemondb.net/pokedex/mamoswine,#0221-Piloswine-https://pokemondb.net/pokedex/piloswine,#0220-Swinub-https://pokemondb.net/pokedex/swinub,,,,,,,Thick Fat,Snow Cloak,Oblivious,,,
468,https://pokemondb.net/pokedex/togekiss,Togekiss,38.0 kg ,1.5 m ,Fairy,Flying,#0468-Togekiss-https://pokemondb.net/pokedex/togekiss,#0176-Togetic-https://pokemondb.net/pokedex/togetic,#0175-Togepi-https://pokemondb.net/pokedex/togepi,,,,,,,Super Luck,Serene Grace,Hustle,,,
474,https://pokemondb.net/pokedex/porygon-z,Porygon-Z,34.0 kg ,0.9 m ,Normal,,#0474-Porygon-Z-https://pokemondb.net/pokedex/porygon-z,#0233-Porygon2-https://pokemondb.net/pokedex/porygon2,#0137-Porygon-https://pokemondb.net/pokedex/porygon,,,,,,,Analytic,Download,Adaptability,,,
485,https://pokemondb.net/pokedex/heatran,Heatran,430.0 kg ,1.7 m ,Fire,Steel,,,,,,,,,,Flame Body,Flash Fire,,,,
486,https://pokemondb.net/pokedex/regigigas,Regigigas,420.0 kg ,3.7 m ,Normal,,,,,,,,,,,Slow Start,,,,,
484,https://pokemondb.net/pokedex/palkia,Palkia,336.0 kg ,4.2 m ,Water,Dragon,,,,,,,,,,Telepathy,Pressure,,,,
469,https://pokemondb.net/pokedex/yanmega,Yanmega,51.5 kg ,1.9 m ,Bug,Flying,#0469-Yanmega-https://pokemondb.net/pokedex/yanmega,#0193-Yanma-https://pokemondb.net/pokedex/yanma,,,,,,,,Frisk,Tinted Lens,Speed Boost,,,
466,https://pokemondb.net/pokedex/electivire,Electivire,138.6 kg ,1.8 m ,Electric,,#0466-Electivire-https://pokemondb.net/pokedex/electivire,#0125-Electabuzz-https://pokemondb.net/pokedex/electabuzz,#0239-Elekid-https://pokemondb.net/pokedex/elekid,,,,,,,Vital Spirit,Motor Drive,,,,
470,https://pokemondb.net/pokedex/leafeon,Leafeon,25.5 kg ,1.0 m ,Grass,,#0700-Sylveon-https://pokemondb.net/pokedex/sylveon,#0133-Eevee-https://pokemondb.net/pokedex/eevee,#0471-Glaceon-https://pokemondb.net/pokedex/glaceon,#0470-Leafeon-https://pokemondb.net/pokedex/leafeon,#0197-Umbreon-https://pokemondb.net/pokedex/umbreon,#0196-Espeon-https://pokemondb.net/pokedex/espeon,#0136-Flareon-https://pokemondb.net/pokedex/flareon,#0135-Jolteon-https://pokemondb.net/pokedex/jolteon,#0134-Vaporeon-https://pokemondb.net/pokedex/vaporeon,Chlorophyll,Leaf Guard,,,,
465,https://pokemondb.net/pokedex/tangrowth,Tangrowth,128.6 kg ,2.0 m ,Grass,,#0465-Tangrowth-https://pokemondb.net/pokedex/tangrowth,#0114-Tangela-https://pokemondb.net/pokedex/tangela,,,,,,,,Regenerator,Leaf Guard,Chlorophyll,,,
472,https://pokemondb.net/pokedex/gliscor,Gliscor,42.5 kg ,2.0 m ,Ground,Flying,#0472-Gliscor-https://pokemondb.net/pokedex/gliscor,#0207-Gligar-https://pokemondb.net/pokedex/gligar,,,,,,,,Poison Heal,Sand Veil,Hyper Cutter,,,
457,https://pokemondb.net/pokedex/lumineon,Lumineon,24.0 kg ,1.2 m ,Water,,#0457-Lumineon-https://pokemondb.net/pokedex/lumineon,#0456-Finneon-https://pokemondb.net/pokedex/finneon,,,,,,,,Water Veil,Storm Drain,Swift Swim,,,
